X,Y,Color
-2.0387166011685967,-2.681434549835708,green
-1.1540369770143521,-0.10215174254329668,green
-0.4514036766976282,0.3096693166982686,green
1.8043560016358662,-0.1286173476950488,green
0.266073424073282,-1.2984231269438176,green
0.9811072554197371,0.11895498576068265,green
0.6034344590501034,0.644339053009731,green
-0.9136238766474102,0.7495450756249469,green
-0.019105999590866597,-0.5355337936139666,green
-0.8033309494064128,-0.30133467963992305,green
-1.4974761540183847,-0.507976272606526,green
0.1370348933098918,-1.404218071416448,green
0.13071210574719672,-0.8664098223945272,green
0.3719787433946766,-1.103735732696649,green
0.5231446992567887,-0.23163966636869465,green
-0.9511312107702778,0.028149869159218167,green
-1.1740729061257744,2.3364531928074985,green
-0.3857730084299986,0.757793380803508,green
-0.3243019570458341,0.4277917453452303,green
1.0974003413269484,-0.6212800470475215,green
0.056030469457346306,1.6698954083373898,green
-0.8317649049762864,1.5119099109455154,green
0.3754868172582312,-0.15661591234535657,green
0.20529395108753942,-0.6078094792431141,green
-0.8963006452690384,-0.23344627018971453,green
1.1681208886761985,-0.22334093093279053,green
-1.8946340485768862,-1.628718498229417,green
-0.19193796276902805,-0.25274977674954774,green
0.7598130411097983,-0.45797629813713525,green
-0.32197340239834243,0.8242857091428557,green
0.09320960830736892,0.15010139017698135,green
-2.1124231668900677,-0.3553147476237231,green
-0.14820804383360986,1.0638495096425111,green
0.26394006003001125,0.5663316919357301,green
-1.0565039735914636,-0.027743846930759347,green
0.02659814147049416,-0.6718504370383948,green
-0.4246516623780968,-0.998555269830282,green
-0.18927104506058853,0.5948458170601094,green
0.2514086732648086,0.2997306481664191,green
-0.24364208270647433,-0.2628275824450125,green
0.4305003195934877,0.27845861463421956,green
-0.4297341175142462,-1.3762029719116482,green
1.3995161427574285,1.1090673289447999,green
0.30895842364595394,0.37330882755981154,green
-1.3250967428573202,1.3692712767697757,green
-0.8793114731457793,-1.0405636704242578,green
0.5914953362864122,0.2025217197322661,green
1.3861417258002833,-0.6496812532558711,green
-0.5898650986528291,1.1759538723535028,green
0.06344116675317274,2.4140665501785135,green
-0.8125735493960382,-0.05054093560956965,green
1.5170868923313703,0.3343996174494745,green
0.2797421404916671,1.3561580401124127,green
-0.3165977428415381,-1.0839629596065141,green
1.2568123543955967,0.03674704571122121,green
-2.6010029725361723,-0.4425450716681317,green
0.3271771058900917,0.027748635456004846,green
-1.4051103383857502,-1.1893476081731567,green
0.17750525317954108,-1.485052760673457,green
-0.6472642362048501,-1.3254828143072825,green
-1.1919750577699195,0.18342988467112617,green
-0.22542521172199623,0.07704154297098144,green
-0.5162044941542172,0.7457382692965981,green
2.241216655374673,0.4918974504476762,green
-0.3473758953193062,0.8333796137694037,green
1.9895123333985443,0.3604490918067223,green
0.9207631251585775,0.13660534139339767,green
-0.2959791181491399,0.5420224554040657,green
-1.677637958439547,-0.28407667033256356,green
0.6488391259628199,0.28275038754949555,green
0.30984361471555305,0.09607744120467089,green
-1.6146231722592972,3.3446490380868923,green
2.1715198920263643,-1.2184602857012483,green
0.29097379334696616,0.9654847480369905,green
-0.10619364333064744,0.7700009098318287,green
1.230818587073745,0.37483412033315455,green
0.9569106484646224,0.09191018320062376,green
0.4776440510162027,-0.41635382596052395,green
0.14344303969822778,-1.3604864120995195,green
0.42941181065647493,-0.23983089139759867,green
-1.9886813431073986,-0.08308370745406418,green
-0.574367639931227,-1.0521867812474657,green
-0.3677037945697101,0.5155398526324629,green
2.776675239319777,-1.474740492593014,green
0.535392495003755,1.0366111138977057,green
-0.12775601884017826,2.092833633035646,green
0.26484882130666876,-0.4367643953207535,green
-0.48598444918313677,-0.01896832791268556,green
0.6319531828461351,1.9579963506305715,green
-0.37098071097518337,-2.0879004906863208,green
0.4248560954649277,-0.722651180730852,green
0.3833750862371854,-1.298793780996931,green
-0.15514614163096627,-0.7026027075230031,green
-0.375076426847935,1.164334306890561,green
-0.8265418915727,1.0111045303708097,green
-1.423689706555054,-0.48918812771723474,green
-0.312954206887377,1.1123868830314383,green
-0.48807561694070195,-1.5246717027069712,green
-0.3847008410971931,-0.6278857956752536,green
-0.15590129651585477,1.3009417489092232,green
0.20779572355828457,2.1293872378082455,green
-0.028121790194979204,1.262669317314004,green
-0.2027527032308982,0.9307300852214315,green
1.2003649068265094,-0.036306745508491015,green
1.5333055847023285,1.2260712521377222,green
-0.7580046932416907,-0.16304249587064318,green
0.19594630527876686,1.4308039005244713,green
0.22838310629585856,0.11795475957735695,green
-0.9917721378226483,0.6928348788784267,green
0.5035140751299436,-1.5610999010360982,green
-0.46477438155348455,-0.22422022649805531,green
1.5084096251238575,0.6010279157134057,green
-0.9937645928325745,-1.3857052961319265,green
0.3648690445398874,0.24871639439307955,green
-1.0976703139717563,0.49919371480310243,green
-1.2919485433879676,-0.3538755382627786,green
0.5678561600878899,-0.7456921999230899,green
-0.01021018008737582,-0.4780962821622261,green
1.1166204278202156,-2.218645073790884,green
0.766285595537253,-0.8952987537793321,green
-1.8151147384340511,1.8825539798611475,green
1.2088833293660797,-1.218537797921273,green
-1.3011484439476424,-0.22374546922454205,green
-0.4296764492703063,-1.6707797745731867,green
-0.9628138322466971,2.088692654701356,green
0.29363621883147506,-0.6313528593098826,green
0.11560624808881892,-0.06626012144884479,green
-0.08969604694449809,0.5266781158264912,green
2.198096637081875,-0.324885510131861,green
-0.6663427297196798,2.732815244170889,green
-0.5411191624920696,0.6380536537612417,green
-1.156395980409227,-0.11570527291761575,green
1.6769625697017374,-1.9490406490690797,green
-1.0345066191282684,0.34767415431090765,green
-0.10695498438445417,-0.8298736458570667,green
-0.47656468287220466,0.8629777174755034,green
-0.29906253318523945,-0.32154010065092653,green
0.12364689405676534,-1.0895287745303754,green
-1.4333804665431815,0.7524993680091837,green
-0.5433994509269999,0.05379167298110099,green
0.6100114628043573,-0.28352841183633104,green
-1.4909335980613556,-0.5615723497940444,green
0.6314534247407865,-0.36972988027676157,green
-0.7562883297426386,-0.7971188169260889,green
0.8492791421609238,0.6005013809167026,green
-0.22848655826223416,-1.5461697769973908,green
-0.8350390760786619,-0.13672221875012314,green
-1.125163942385792,-0.9294380468129788,green
1.806374046034046,0.7484098135514936,green
0.7743166050726228,0.010474842178126699,green
-0.8313394197235238,0.9388162864215837,green
2.6770443168107723,-1.2461551078558823,green
-0.8086001014760461,-2.187013852039615,green
-1.1331523188316424,0.6061016663113584,green
1.1881196634377533,-0.3659400146630647,green
-0.3795590738924855,-1.5521487136477354,green
1.1625535848604462,0.2778030284824347,green
-0.6493986778796952,0.9415402253706993,green
0.9102962786441295,-0.6728572829643906,green
0.20797737474749722,-0.05651810397140399,green
0.26338041996434386,-1.2261069283002461,green
0.7038125385653758,-0.8461584433611842,green
-0.8839008390737457,0.06465502240134677,green
-0.6556833404684205,-0.20116978965898044,green
-0.12072618652981382,-0.32852228823776575,green
-0.3474782300040598,-0.7358378546832546,green
-0.02453345489162847,0.7524890831794881,green
0.5402807171858862,0.3481840975733187,green
-0.5211697715376016,2.2183600219851107,green
-0.7232213001067069,-0.5879950568866904,green
0.9066653091214243,-0.6811565907315447,green
2.904939923050403,-0.04067366581119313,green
0.7213742271230317,-0.9221791877521561,green
0.7919642655811135,-1.2282704807459062,green
-0.44804316359296,-1.0505912156798112,green
-0.7938495925502259,-0.5623965357857116,green
0.7257495555954069,-0.366223377917546,green
1.7446973726039006,-0.728018151750733,green
-0.027251094822305318,0.535305486611749,green
0.7541779501395228,0.7699815947097244,green
-0.3313185563189308,0.5261083499770731,green
-1.067932824217411,0.11329126630166043,green
-0.6260282720799695,-0.8197823183295558,green
-1.3185344465078936,-0.5422592646748624,green
0.17984385855282084,-1.580045970020068,green
-0.5271716979609602,0.9297776081431954,green
1.6395547913747504,1.0940997814503095,green
1.388289552554344,1.3684475140441106,green
-0.18158215524678104,-1.1847221762557723,green
0.3734603792535068,1.7995349331141717,green
-0.26503054706421575,0.17545587438600854,green
1.331670259508292,0.3613978373801479,green
2.3516460985317034,1.4406865113712053,green
0.2352216868580003,0.26016122469125535,green
-0.8310457338941533,-0.5461373419697562,green
-0.9313286188398476,0.24746184255902287,green
-0.23197457923774814,-0.6176297198554999,green
0.20746779114608416,-0.38259897877429794,green
-0.1113803160561384,1.0024162702789856,green
-0.3166183573848563,-1.4412228052575733,green
0.04799846414250215,-1.6871475673459702,green
0.17979400639504858,0.5802400117424161,green
-0.24368842022133536,0.18095480268829123,green
-1.2138411927475878,0.004998297434605686,green
-0.3783070479499652,0.5954189714439481,green
-1.4874862533107103,-0.775471943158436,green
-0.26141173856816013,0.919976956968762,green
-0.4413808394553389,-0.8345619939532755,green
0.5377553102969255,-0.7936569614924839,green
-0.046520523735950364,1.039390057475006,green
-1.1452307057424738,-0.07492542018855736,green
-0.9839470763155033,-0.09133938469287568,green
1.3479184112499074,-0.8619758946468574,green
-1.0744195179676437,1.0895209683923404,green
0.4410184910061815,0.990425584655186,green
-0.06836006296359752,-0.8915265224563804,green
-0.06714810639168917,0.2854282160600567,green
0.6105278217467924,0.21186147542751185,green
-0.5188212626586498,-0.14499953888243752,green
0.33123272390887337,-1.6109664005126465,green
-0.3232427500926921,1.0300952313214304,green
0.5622873575313911,0.5591676622490136,green
-0.26233016906902606,-1.6857186208980044,green
-0.9032762016967674,-1.0024493175602587,green
0.10450183389306227,1.7425570851400345,green
0.006321809770594927,0.6656457891153336,green
-0.32222101650728235,-1.5144364345918877,green
-1.3387253008169095,-0.5251989952839663,green
0.6231144891989125,-0.19062083031364752,green
-1.4637097166572268,-0.5081232231968718,green
-0.17407112658768942,-0.5254782753408407,green
-0.5120160356220331,-0.7027411210241031,green
0.8257863490611986,-0.3614363068525397,green
0.5289043784501192,0.8087824805308035,green
1.1357200829268042,-1.2613795097325757,green
-1.870016471144953,1.313432780777633,green
-0.10617666444899883,0.42520867820234526,green
-1.4210693541711843,-0.12577450593519612,green
0.5117321237853646,1.4624480908001172,green
2.1960119785178813,1.0457225098508722,green
-0.6740441605133837,0.4136635633604946,green
0.7754350277625986,0.6505942552773767,green
-2.4540294653790866,0.005177908756447484,green
-0.3175828100678063,0.5403708975016975,green
0.87734693976228,1.219061120877434,green
-0.5973432712232903,0.9360244077425753,green
-0.32013586732553934,-0.7942757869717041,green
-0.2795613865275401,-0.41184706613990424,green
0.7200373772747194,0.28674067624178073,green
-0.3585499726203661,-0.47138524974780316,green
-0.4652824322632263,-0.7656373330133774,green
-0.7563234039503968,1.732850718726518,green
0.25328727811420176,-0.7358145075799304,green
0.6286364216463475,0.2463661221094922,green
-0.5288713101707798,-0.9074486988088497,green
0.45971857712557057,0.3514954539440141,green
0.11806321635116715,0.8960301939576159,green
0.7933713009702553,-0.3350478957434565,green
2.0120929145929978,-0.22559767956229423,green
0.5159645978556756,0.35383282532575605,green
0.27462322082332336,-0.09543821250626568,green
-0.29969637986698916,-0.42279710204800847,green
-0.7677684561748045,0.3824645941718013,green
-1.1819097533212894,0.3548648110132286,green
-0.15644259221773504,-0.5350850795616878,green
-0.5307418168293546,0.7440101439666202,green
0.6732562184603793,-1.4049291742869554,green
-0.2210176602121734,-1.0293863687891418,green
1.1606733564227893,0.773312620058733,green
0.24237201007878317,1.2303731859058382,green
-0.6037714230634273,-0.30911251296478764,green
-0.48887307154661663,-1.5647966534199247,green
-2.5448498227242937,-0.6633741539027372,green
1.314711427428831,0.4653434019260769,green
-0.35828113214317014,0.7160235329995231,green
-1.7378082678014,0.4707728328016444,green
0.08899781937857082,0.6928461654833935,green
-1.224108086048937,-1.4148169022170427,green
-1.1493072884950122,-0.68638336520415,green
-0.48459939781687195,-0.6655756194158634,green
-1.1825659312561398,-0.3908214093312599,green
0.5406934563362309,1.4613713119273053,green
-0.690753929631535,0.5794117070290762,green
-1.244196769461856,-0.9035059754571328,green
0.14134753274024936,-0.323729702256675,green
-1.1075760396565304,-2.5396359809246247,green
-0.6622894845283397,0.6457915788151051,green
0.8447467578215986,-0.6773294938177199,green
